,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
outside_metal_fence_1,,garden_tree_8,dirty_river_vertical_01,,,garden_tree_10,,,,dirty_river_vertical_01,,garden_tree_8,,,garden_grass_3,garden_tree_8,garden_stone,garden_stone,garden_stone,garden_stone,garden_stone,dirty_river_vertical_01,garden_stone,garden_stone,garden_stone,garden_stone,garden_stone,,outside_metal_fence_1
outside_metal_fence_1,garden_stone,,dirty_river_vertical_01,,,,,,garden_tree_8,dirty_river_vertical_01,,,,,,,,garden_dirty_1,,car_jeep,,dirty_river_vertical_01,,,garden_tree_10,,,,outside_metal_fence_1
outside_metal_fence_1,,garden_tree_10,dirty_river_top_right_01,dirty_river_horizontal_bottom_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_top_01,dirty_top_01,dirty_top_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_bottom_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_vertical_left_01,,,,,,garden_tree_8,outside_metal_fence_1
outside_metal_fence_1,,@@,@@,door_02_close,@@,window_02,@@,@@,@@,@@,dirty_right_01,dirty_left_01,@@,window_02,@@,door_02_close,@@,@@,window_02,@@,@@,dirty_river_vertical_01,outside_metal_fence_1,,garden_grass_3,,,,outside_metal_fence_1
outside_metal_fence_1,,@@,house_shink,,@@,house_library,house_cupboard_01,house_shink,house_stove,@@,dirty_right_01,dirty_left_01,@@,house_stove,house_shink,,lab_cupboard_01,medical_cupboard_01,military_radio,misc_barrel,@@,dirty_river_vertical_01,outside_metal_fence_1,garden_tree_8,,,,garden_dirty_1,outside_metal_fence_1
outside_metal_fence_1,factory_industrial_pipe_left,window_02,factory_industrial_pipe_right,,@@,,,house_bench,,@@,dirty_right_01,dirty_left_01,@@,,,,,,,,window_02,dirty_river_vertical_01,outside_metal_fence_1,,,garden_tree_10,,,outside_metal_fence_1
outside_metal_fence_1,,@@,@@,,@@,house_bed_right,,house_table,house_bench,window_02,dirty_right_01,dirty_left_01,window_02,,,,,house_cupboard_01,house_bed_right,,@@,dirty_river_vertical_01,outside_metal_fence_1,garden_grass_3,,,,,outside_metal_fence_1
outside_metal_fence_1,,@@,house_toilet_right,,@@,,,,,@@,dirty_right_01,dirty_left_01,@@,house_fridge,house_cupboard,,,,house_bench,,@@,dirty_river_vertical_01,outside_metal_fence_1,,,garden_stone,,garden_tree_8,outside_metal_fence_1
outside_metal_fence_1,outside_metal_fence_1,@@,@@,window_02,@@,door_02_close,@@,window_02,@@,@@,dirty_right_01,dirty_left_01,@@,window_02,@@,@@,door_02_close,@@,window_02,@@,@@,dirty_river_vertical_01,outside_metal_fence_1,garden_tree_8,,garden_grass_3,,,outside_metal_fence_1
,,,,,,dirty_river_top_right_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_bottom_01,dirty_bottom_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_top_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_top_left_01,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1
